nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2
202687,1028.749258064516,.72000003,2013,.5,3.379999995231628,.31,.5,2,2,4,1,1,1,6.8400002,8.0699997,8.0500002,0,1,1,0,0,0,0,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
200600,1028.749258064516,.62,2013,-.03,3.909999996423721,1.02,.25,2,1,4,0,2,2,8.1000004,7.9000001,8.2399998,0,0,0,1,0,1,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
202382,1905.339552238806,.58999997,2013,.47,3.529999993741512,.55000001,.25,2,2,4,0,1,1,7.2600002,7.6300001,7.6999998,0,1,0,0,0,1,0,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,1,1
201819,1437.587274774775,.63,2013,-.46,4.459999993443489,.73000002,.25,2,2,4,1,2,1,8.0500002,7.46,7.4899998,0,0,0,0,0,1,1,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,1,1
202534,1905.339552238806,.47999999,2013,.29,3.339999996125698,.63,.25,2,2,4,0,1,1,6.79,6.5799999,7.1199999,0,1,1,0,0,1,0,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
201164,1706.654411764706,.52999997,2013,.74,3.509999997913837,1.08,.5,2,2,4,1,1,1,6.71,6.6500001,6.6599998,0,1,1,0,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
203547,1437.587274774775,.54000002,2013,.8100000000000001,3.319999992847443,.75,.25,2,2,4,0,1,1,7.4299998,6.4200001,6.7800002,0,0,1,0,0,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
202955,1028.749258064516,.70999998,2013,-.03,3.529999993741512,.36000001,.25,2,2,4,0,1,1,8.0600004,8.0299997,8.21,0,1,1,0,0,1,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
201108,1437.587274774775,.54000002,2013,.72,3.409999996423721,.82999998,.5,2,2,4,1,2,2,6.9400001,6.9899998,6.6500001,0,1,1,0,0,1,0,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
201678,1028.749258064516,.77999997,2013,1.5,3.399999998509884,.89999998,.25,2,2,3,0,1,1,7.8099999,7.0300002,7.4299998,0,0,0,1,0,0,0,0,0,0,0,4.9000001,3.895689,3.8419178,3.6166666,1,1,0
201860,1028.749258064516,.44999999,2013,-.05,3.929999999701977,.75,.25,2,2,4,0,2,1,7.5700002,7.52,7.2600002,0,0,0,1,0,1,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
204264,1028.749258064516,.61000001,2013,.03,3.349999994039536,.95999998,.25,2,2,4,0,3,1,7.1199999,6.6599998,7.1700001,0,0,0,1,0,0,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
204540,1437.587274774775,.44999999,2013,-.01,4.509999990463257,.68000001,.25,1,2,4,1,2,1,8.0699997,8.1499996,7.7600002,0,1,0,0,0,0,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
200450,1706.654411764706,.41999999,2013,.35,4.399999991059303,.80000001,.25,2,2,4,0,2,1,7.21,6.4499998,6.4899998,0,1,0,0,0,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
203748,1437.587274774775,.63999999,2013,.43,3.569999992847443,1.02,.25,2,2,4,1,2,1,7.5100002,7.8600001,7.4200001,0,1,0,1,0,0,0,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,1,1
201465,1706.654411764706,.40000001,2013,-.06,4.309999987483025,.67000002,.25,2,2,3,0,1,1,7.8299999,8.1499996,7.75,0,1,1,1,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
202824,1706.654411764706,.43000001,2013,-1.02,3.519999995827675,1.05,.5,2,2,4,0,1,1,7.2600002,7.04,6.5500002,0,0,0,1,0,1,1,0,0,0,0,2.5,3.895689,3.8419178,3.6166666,1,1,1
200327,1028.749258064516,.52999997,2013,.95,3.929999999701977,.95999998,.5,2,2,4,0,1,1,7.4000001,7.0700002,7.1999998,0,0,0,0,0,1,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
204046,1706.654411764706,.70999998,2013,.84,3.53999999910593,1.04,.25,2,2,3,0,2,1,6.9499998,7.29,6.5300002,0,1,1,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,0
203848,1028.749258064516,.63999999,2013,-.66,3.409999996423721,.75,.5,2,2,4,1,3,1,7.8800001,7.5599999,7.71,0,0,1,0,1,0,1,0,0,0,0,2.75,3.895689,3.8419178,3.6166666,1,1,1
203992,3025.065165876777,.36000001,2013,-.68,3.929999999701977,.79000002,.25,2,2,3,0,2,1,6.9899998,7.3299999,7.3600001,0,1,1,0,0,1,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,0
200584,1905.339552238806,.56,2013,-.03,3.409999996423721,.55000001,.5,2,2,4,1,2,1,6.5100002,7.3499999,7.7600002,0,1,1,0,1,0,1,0,0,0,0,3.3800001,3.895689,3.8419178,3.6166666,1,1,1
200134,1905.339552238806,.44999999,2013,-.05,3.929999999701977,.95999998,.5,2,1,4,1,1,1,6.4299998,6.8800001,7.2600002,0,0,0,1,0,0,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
202804,1437.587274774775,.58999997,2013,.2,3.429999999701977,1.02,.5,2,1,4,1,1,1,6.3200002,6.4699998,6.98,0,0,0,1,0,1,0,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
200395,1028.749258064516,.38,2013,.32,3.809999994933605,.99000001,.5,2,2,3,0,2,2,6.54,5.9499998,6.2600002,0,0,0,1,0,1,0,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,0
203252,3025.065165876777,.20999999,2013,-1.5,4.319999992847443,.63999999,.25,2,1,4,0,1,2,7.6999998,7.54,6.7600002,0,0,0,1,0,0,0,0,0,0,0,2.8199999,3.895689,3.8419178,3.6166666,1,1,1
202535,1905.339552238806,.33000001,2013,-.1,3.349999994039536,1,.25,2,2,4,1,1,1,7.3899999,7.5999999,7.8099999,0,0,1,1,0,1,0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
203726,1706.654411764706,.25,2013,-.58,4.459999993443489,.88999999,.5,2,1,4,0,1,1,7.6799998,7.4299998,7.6399999,0,0,0,0,0,1,1,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1,1,1
201898,1028.749258064516,.66000003,2013,.21,3.419999994337559,.43000001,.25,2,2,4,1,1,1,7.0599999,7.1199999,8,0,1,1,0,0,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
203631,1028.749258064516,.67000002,2013,.48,3.399999998509884,.43000001,.5,2,2,3,0,3,1,7.9299998,7.6799998,7.8499999,0,1,1,1,1,0,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,0
200621,1905.339552238806,.38,2013,.59,3.53999999910593,.92000002,.25,2,2,4,1,1,1,6.8800001,7.3699999,7.9699998,0,1,1,1,0,0,0,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
202860,1706.654411764706,.44,2013,.06,3.569999992847443,.66000003,.5,2,2,4,0,2,1,6.7600002,6.8600001,6.8400002,0,1,0,0,0,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
203372,1437.587274774775,.61000001,2013,.06,3.319999992847443,.73000002,.25,2,2,4,1,3,1,7.0500002,7.5300002,7.8400002,0,1,0,0,1,0,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
201756,1028.749258064516,.43000001,2013,1.5,3.419999994337559,.80000001,.25,2,2,2,0,1,1,7.21,6.6599998,7.1100001,1,0,0,1,0,1,0,0,0,0,0,4.9200001,3.895689,3.8419178,3.6166666,1,0,1
200254,1028.749258064516,.55000001,2013,-.01,4.389999985694885,.74000001,.25,2,2,4,1,2,1,7.9299998,8.0200005,8.0100002,0,1,0,0,0,1,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
203693,1437.587274774775,.46000001,2013,-1,4.5,.60000002,.25,2,2,4,0,2,1,7.6900001,7.6100001,7.8699999,0,0,0,0,1,0,1,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
200639,1905.339552238806,.36000001,2013,.07,3.309999994933605,.95999998,.5,2,2,4,0,1,1,6.3699999,7.1500001,7.4200001,0,0,0,0,0,0,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
201177,1028.749258064516,.64999998,2013,.12,3.509999997913837,.52999997,.25,2,2,4,0,1,1,7.73,7.8000002,8.04,0,0,0,0,0,0,0,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
203934,1706.654411764706,.41999999,2013,.24,3.509999997913837,1.02,.5,2,2,4,1,2,1,6.0799999,6.3099999,6.1599998,0,0,0,0,0,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
201038,1028.749258064516,.61000001,2013,.35,4.399999991059303,.66000003,.5,2,2,4,1,3,2,6.2800002,6.1399999,6.4099998,0,1,0,0,0,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
201217,1905.339552238806,.34,2013,.84,3.53999999910593,1,.5,2,2,4,1,1,1,8.1199999,8.1700001,8.1899996,0,1,1,0,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
202067,1437.587274774775,.34999999,2013,.2,3.429999999701977,.72000003,.5,2,2,4,0,2,2,8,7.8699999,7.9899998,0,1,0,0,0,1,1,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
203611,1383.067621722846,.37,2013,.25,4.129999995231628,1,.25,2,1,4,1,1,1,6.6799998,6.48,6.98,0,0,1,1,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
202345,1905.339552238806,.58999997,2013,-.96,4.459999993443489,.95999998,.5,2,2,4,0,1,1,5.5,6.5300002,6.2600002,0,0,1,1,0,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
203923,3025.065165876777,.37,2013,.79,3.589999996125698,.67000002,.5,2,2,4,0,1,1,6.6399999,7.2600002,7.1399999,0,1,1,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
201438,2677.617101449275,.31999999,2013,.33,3.419999994337559,.91000003,.5,2,2,4,0,1,1,6.0500002,6.0500002,6.4499998,0,0,1,1,0,0,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
200097,1437.587274774775,.33000001,2013,-.26,3.509999997913837,.97000003,.25,2,1,4,1,2,1,8.1099997,7.4899998,7.8600001,0,0,0,1,0,1,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
200735,1706.654411764706,.25,2013,-.15,3.529999993741512,.87,.25,1,1,4,1,1,1,7.5799999,7.5500002,7.5100002,0,0,0,0,0,1,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
204601,1706.654411764706,.34999999,2013,.26,3.369999997317791,.89999998,.25,2,1,4,0,2,1,7.6700001,7.6199999,7.6599998,0,0,0,0,0,1,1,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
204600,1706.654411764706,.52999997,2013,.84,3.53999999910593,.74000001,.5,2,2,4,1,3,1,6.8099999,7.1199999,7.0700002,0,1,0,0,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204595,3025.065165876777,.47999999,2013,-.5,3.379999995231628,.86000001,.75,1,2,4,0,2,1,6.6500001,6.4699998,6.4899998,0,1,0,1,0,1,0,0,0,0,0,2.8800001,3.895689,3.8419178,3.6166666,1,1,1
204558,1706.654411764706,.30000001,2013,.18,4.569999992847443,1.01,.25,2,1,4,1,1,1,6.6700001,6.5500002,7.3499999,0,0,0,1,0,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
203679,1028.749258064516,.54000002,2013,.21,3.419999994337559,.76999998,.25,2,2,4,0,1,1,7.71,7.3800001,7.3499999,0,0,0,0,0,0,0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
204081,1028.749258064516,.69,2013,-.14,3.519999995827675,1.02,.25,2,1,4,1,3,1,8.1800003,8.1700001,8.25,0,0,1,1,0,1,0,0,0,0,0,3.3800001,3.895689,3.8419178,3.6166666,1,1,1
204467,1028.749258064516,.73000002,2013,.33,3.419999994337559,1.03,.25,2,1,4,0,1,1,6.8099999,5.48,5.1900001,0,0,0,1,0,0,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
202960,1028.749258064516,.61000001,2013,-.01,4.389999985694885,.75,.25,1,2,4,0,3,1,7.8499999,7.8200002,7.02,0,0,0,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
201524,1905.339552238806,.28999999,2013,-.83,4.459999993443489,.77999997,.25,2,1,4,1,3,3,7.8400002,7.75,8.0500002,0,0,0,0,0,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
203738,1706.654411764706,.28,2013,.34,4.28999999165535,.92000002,.5,2,1,4,0,2,1,7.46,7.9200001,7.73,0,0,0,0,0,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
201770,3025.065165876777,.27000001,2013,-.04,3.419999994337559,.95999998,.25,2,2,4,1,1,1,7.3899999,6.8000002,6.8400002,0,0,0,1,0,0,0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
202666,1706.654411764706,.28,2013,.35,3.529999993741512,.94999999,.25,2,1,4,1,2,1,7.6900001,7.3800001,7.8299999,0,0,0,0,0,0,0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1,1,1
202977,1706.654411764706,.23,2013,.35,3.529999993741512,.75,.5,2,1,4,1,3,1,7.3600001,7.73,7.7800002,0,0,0,0,0,0,1,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1,1,1
202858,1905.339552238806,.25,2013,.1,3.399999998509884,.64999998,.5,2,1,4,0,2,1,6.3099999,6.5300002,6.1900001,0,0,0,0,0,1,1,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
203061,1437.587274774775,.70999998,2013,.22,3.909999996423721,1.04,.75,2,2,4,0,3,1,6.5999999,6.9299998,6.1999998,0,1,1,0,0,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
203654,1028.749258064516,.58999997,2013,.6,4.399999991059303,.74000001,.75,2,2,4,1,1,1,7.2399998,7.21,6.8200002,0,1,0,0,0,0,0,0,0,0,0,5,3.895689,3.8419178,3.6166666,1,1,1
203562,1028.749258064516,.57999998,2013,-.04,3.53999999910593,.79000002,.75,2,2,4,1,1,1,8.21,8.0500002,7.9499998,0,1,0,1,0,1,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
204127,1437.587274774775,.67000002,2013,-.04,3.53999999910593,.61000001,.5,2,2,3,0,1,1,7.0300002,7.5799999,7.9099998,0,0,1,0,1,0,1,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,0
203877,1028.749258064516,.64999998,2013,.59,4.28999999165535,.79000002,.5,2,2,4,0,1,1,7.5100002,6.9000001,7.5,0,0,1,0,0,1,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
201959,1028.749258064516,.67000002,2013,.03,3.349999994039536,.77999997,.25,2,2,2,0,2,2,6.73,7.27,7.04,1,1,0,0,1,0,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,0,1
203866,919.7485803237856,.47,2013,.19,4.309999987483025,.64999998,.25,2,2,4,1,3,1,8.1199999,8.0900002,8.1000004,0,0,1,1,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
201231,1028.749258064516,.62,2013,-.68,3.929999999701977,1.02,.25,2,1,4,1,1,1,8.1899996,7.9499998,8,0,0,0,1,0,0,0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
204434,1028.749258064516,.66000003,2013,0,4.129999995231628,.34999999,.5,2,2,4,0,3,2,7.9699998,8.04,8.0799999,0,0,0,0,0,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
204362,1706.654411764706,.61000001,2013,-1.5,3.909999996423721,1,.75,2,2,2,0,1,1,5.9400001,6.54,6.6999998,1,1,0,1,0,1,0,0,0,0,0,2.4100001,3.895689,3.8419178,3.6166666,1,0,1
204574,1437.587274774775,.40000001,2013,.18,3.569999992847443,.95999998,.25,2,1,4,0,1,1,7.1500001,7.1300001,7.23,0,0,0,1,0,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
200706,1028.749258064516,.51999998,2013,1.16,3.339999996125698,.70999998,.5,2,2,4,1,2,2,8.1999998,7.79,7.8099999,0,1,0,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
201144,1706.654411764706,.68000001,2013,.46,4.28999999165535,1.25,.5,2,2,4,1,1,1,6.0900002,6.9699998,7,0,1,1,0,0,0,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
203696,1706.654411764706,.46000001,2013,.02,3.979999996721745,.70999998,.5,2,2,2,0,1,1,7.4099998,7.5900002,7.1599998,1,0,0,0,0,1,1,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,0,1
202983,1437.587274774775,.74000001,2013,.18,4.319999992847443,.79000002,.25,2,1,4,1,1,1,7.4000001,7.02,7.3000002,0,0,0,1,1,0,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
201690,3025.065165876777,.40000001,2013,.59,3.53999999910593,1.25,.25,2,2,4,0,1,1,7.1300001,7.5599999,7.8099999,0,1,0,0,0,1,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
203773,1028.749258064516,.56999999,2013,.08,3.419999994337559,.67000002,.5,2,2,4,0,1,1,8.1099997,7.8800001,7.6900001,0,0,0,0,0,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
200337,1706.654411764706,.38,2013,-1.21,4.459999993443489,.95999998,.25,2,1,4,0,2,2,7.1599998,6.96,7.1300001,0,0,0,1,0,0,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
202342,1706.654411764706,.37,2013,.36,4.389999985694885,.88999999,0,2,2,3,0,2,2,7.6399999,7.6100001,7.75,0,1,1,0,0,1,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,0
201420,1437.587274774775,.58999997,2013,.53,3.349999994039536,1.25,.25,2,2,4,1,2,1,7.0799999,7,6.9000001,0,1,1,0,0,0,0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1,1,1
201989,1437.587274774775,.50999999,2013,.48,4.399999991059303,.66000003,.5,2,2,4,0,2,1,6.7399998,6.1500001,5.5100002,0,1,0,0,0,1,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
200936,1706.654411764706,.55000001,2013,-.17,3.419999994337559,.93000001,.5,2,2,4,0,1,1,6.9499998,7.0300002,7.48,0,1,1,1,0,1,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
202701,1706.654411764706,.47999999,2013,.03,3.349999994039536,.95999998,.5,2,2,4,1,2,1,6.9299998,7.1300001,6.8400002,0,0,0,1,0,0,0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
203677,1905.339552238806,.37,2013,0,3.379999995231628,.88999999,.5,2,2,4,0,2,1,7.2199998,6.9000001,7.0599999,0,1,1,0,0,1,1,0,0,0,0,3.3800001,3.895689,3.8419178,3.6166666,1,1,1
200267,1028.749258064516,.46000001,2013,.25,4.129999995231628,.93000001,.25,2,2,4,1,1,1,7.8499999,7.9899998,7.9099998,0,0,1,0,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
200392,1028.749258064516,.5,2013,.35,3.399999998509884,.74000001,.25,2,2,4,0,1,1,7.52,7.4499998,7.1199999,0,1,0,0,0,0,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
204381,1905.339552238806,.50999999,2013,0,3.629999995231628,.75,.5,2,2,4,1,1,1,8.0900002,7.6399999,8,0,0,0,0,0,1,0,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
203781,1706.654411764706,.41999999,2013,-.02,3.519999995827675,.95999998,.25,2,2,3,0,1,1,7.3499999,6.3699999,6.6100001,0,1,1,1,0,1,1,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,0
203785,1437.587274774775,.67000002,2013,.77,3.979999996721745,1,.5,2,1,4,0,2,1,5.8400002,6.3699999,6.73,0,0,1,1,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
204493,1028.749258064516,.70999998,2013,-.16,4.28999999165535,.73000002,.25,2,2,4,1,1,1,8.2600002,8.1199999,8.2299995,0,1,0,0,0,0,0,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
202968,1437.587274774775,.66000003,2013,0,4.129999995231628,.47,.25,2,2,4,1,1,1,7.3600001,7.6199999,7.8600001,0,0,0,1,0,1,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
201642,1706.654411764706,.41,2013,-.76,4.509999990463257,.75999999,1,2,2,2,0,1,1,7.1999998,6.75,6.8800001,1,1,0,1,0,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,0,1
202564,1437.587274774775,.34999999,2013,.48,3.399999998509884,.94999999,.25,2,2,4,1,3,2,7.8499999,8.0600004,8.1300001,0,0,1,0,1,0,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
201392,1905.339552238806,.34,2013,.1,4.399999991059303,.77999997,.5,2,1,4,1,4,1,7.1399999,7.4299998,7.8299999,0,0,0,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204190,1706.654411764706,.31999999,2013,.21,3.53999999910593,.95999998,.25,2,1,4,0,2,1,7.3600001,7.1199999,7.0999999,0,0,0,1,0,1,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
200288,1905.339552238806,.28999999,2013,.1,4.399999991059303,.88999999,.25,2,1,3,0,1,2,7.1500001,7.0900002,7.0999999,0,0,1,0,0,1,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,0
201191,3025.065165876777,.28,2013,.16,3.339999996125698,.88999999,.25,2,2,4,0,1,1,7.4000001,7.6199999,7.9299998,0,1,0,0,0,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
202607,1905.339552238806,.37,2013,-.06,3.809999994933605,.92000002,.5,2,2,3,0,2,1,7.0500002,7.5999999,7.4499998,0,1,1,1,0,1,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,0
203967,1437.587274774775,.47,2013,-.31,3.809999994933605,.73000002,.25,2,2,4,1,1,1,8.04,8.0500002,8.0600004,0,1,0,0,0,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
202842,1706.654411764706,.67000002,2013,.26,3.369999997317791,.61000001,.5,2,2,4,1,2,1,8.0500002,7.9200001,7.48,0,1,1,0,0,1,1,0,0,0,0,3.6300001,3.895689,3.8419178,3.6166666,1,1,1
203516,1028.749258064516,.66000003,2013,.28,3.349999994039536,.67000002,.5,2,2,4,1,3,1,8.2600002,8.04,7.8800001,0,0,1,0,1,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
200680,1437.587274774775,.37,2013,-.13,3.379999995231628,1.02,.25,2,1,3,0,2,1,7.3000002,6.5700002,6.8499999,0,0,1,1,0,0,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,0
203522,1028.749258064516,.38,2013,-.18,3.559999994933605,.92000002,.75,2,2,4,1,3,2,8.21,8.04,7.5900002,0,1,1,1,1,0,1,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1,1,1
202930,1706.654411764706,.34999999,2013,-.02,4.399999991059303,.80000001,.5,2,2,3,0,2,1,7.6900001,7.7800002,8.0100002,0,0,1,0,0,1,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,0
203145,3025.065165876777,.34999999,2013,.48,3.399999998509884,1.25,.5,2,2,4,0,1,1,6.3099999,6.3499999,6.46,0,1,1,0,0,1,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
200704,1713.591902552204,.33000001,2013,.4,3.979999996721745,1,.5,2,1,4,1,2,2,6.6999998,5.1199999,4.5500002,0,0,1,1,0,1,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204317,1437.587274774775,.31999999,2013,.12,3.379999995231628,1,.5,2,2,4,1,2,1,7.46,7.4400001,5.73,0,0,0,1,0,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
201820,1028.749258064516,.56,2013,-.12,4.36999998986721,.95999998,.5,2,2,4,1,1,1,7.3499999,6.96,6.8800001,0,0,1,1,0,0,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
200157,1706.654411764706,.31,2013,.83,3.419999994337559,.82999998,.25,2,2,4,1,3,1,7.7399998,7.8699999,7.8699999,0,1,1,0,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
200494,1437.587274774775,.5,2013,.1,3.529999993741512,.75999999,.5,2,2,4,1,1,1,7.1999998,7.3299999,7.3600001,0,1,0,0,0,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,1
204454,1706.654411764706,.30000001,2013,-.03,3.909999996423721,1.02,.25,2,1,3,0,3,1,7.1599998,7.4200001,7.8499999,0,0,1,1,0,1,0,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,0
204359,1905.339552238806,.23999999,2013,.47,3.529999993741512,.94999999,.5,2,1,4,0,1,1,6.8600001,7.02,7.7199998,0,0,0,0,0,0,1,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,1,1
201744,1905.339552238806,.31,2013,.23,4.399999991059303,.95999998,.5,2,1,4,1,1,1,6.2199998,6.6900001,7.3800001,0,0,0,1,0,0,0,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
203749,1437.587274774775,.25,2013,.82,4.309999987483025,.97000003,.5,2,1,4,0,2,1,7.79,7.96,7.5700002,0,0,0,0,0,1,1,0,0,0,0,5.1300001,3.895689,3.8419178,3.6166666,1,1,1
200805,1208.769410801964,.28999999,2013,.1,4.279999986290932,.76999998,.25,2,1,4,0,2,2,7.9899998,7.9099998,8.0900002,0,0,0,0,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
202603,3025.065165876777,.41,2013,-1.18,4.309999987483025,.80000001,.5,2,1,2,0,2,1,7.0599999,7.54,7.5599999,1,0,1,1,1,0,1,0,0,0,0,3.1299999,3.895689,3.8419178,3.6166666,1,0,1
