nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,i_open,considerations,applications,score_0,i_close_0,score_1,i_close_1,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate
229577,690.8788284518829,.64999998,2017,-.02,3.899999998509884,.63,.25,2,2,1,1,1,8.1499996,0,8.0500002,0,0,0,0,0,0,1,1,0,0,0,1,3.8800001
229670,911.3722297297297,.31999999,2017,.93,3.949999995529652,.85000002,.5,2,2,1,1,1,6.77,0,6.3899999,0,0,0,1,0,1,0,0,0,0,0,1,4.8800001
229208,563.2642677824267,.76999998,2017,.31,3.819999992847443,.69999999,.5,2,2,1,2,2,7.4299998,0,7.4000001,0,0,0,0,0,0,1,1,0,0,0,1,4.1300001
229742,1550.380344827586,.55000001,2017,1.03,3.849999994039536,.80000001,.5,2,2,0,2,1,6.3200002,0,5.77,0,0,1,1,0,0,1,1,0,0,0,1,4.8800001
229178,911.3722297297297,.46000001,2017,.35,3.899999998509884,.94999999,.25,2,1,1,1,1,7.75,0,7.0700002,0,0,0,1,0,0,1,1,0,0,0,1,4.25
229189,911.3722297297297,.25,2017,-.41,3.909999996423721,.97000003,.25,2,1,1,2,1,6.7399998,0,7.1199999,0,0,0,0,1,0,1,1,0,0,0,1,3.5
229340,994.6990361445784,.61000001,2017,.72,3.779999993741512,1.03,.25,2,2,1,2,1,7.1700001,0,6.5,0,0,0,0,1,0,0,0,0,0,0,1,4.5
228983,1461.239292035398,.47,2017,.93,3.949999995529652,.74000001,.25,2,2,1,1,1,7.3899999,0,7.4299998,0,0,1,0,0,0,1,0,0,0,0,1,4.8800001
229030,2286.15406779661,.28999999,2017,-.18,3.929999999701977,.95999998,.5,2,2,1,2,2,6.4000001,0,6.3600001,0,0,0,1,1,1,0,1,0,0,0,1,3.75
229028,994.6990361445784,.36000001,2017,.19,3.939999997615814,.94999999,.5,2,2,1,2,2,7.4400001,0,7.8499999,0,0,0,0,0,0,1,1,0,0,0,1,4.1300001
229483,563.2642677824267,.64999998,2017,.21,3.919999994337559,.38999999,.25,2,2,1,1,1,8.0500002,0,8.1199999,0,0,1,1,0,0,1,0,0,0,0,1,4.1300001
229107,1461.239292035398,.33000001,2017,-.54,3.919999994337559,1.04,.25,2,2,1,2,1,7.79,0,7.5999999,0,0,1,1,1,1,0,0,0,0,0,1,3.3799999
229224,994.6990361445784,.54000002,2017,.5600000000000001,3.939999997615814,.95999998,.5,2,2,1,1,1,6.5100002,0,6.6999998,0,0,0,0,1,0,0,0,0,0,0,1,4.5
229050,563.2642677824267,.63999999,2017,.58,3.919999994337559,.74000001,.5,2,2,0,2,1,7.1300001,0,6.6399999,0,0,1,1,0,0,0,0,0,0,0,1,4.5
229759,1461.239292035398,.37,2017,.14,3.859999999403954,.80000001,.5,2,2,1,1,1,8.04,0,7.4400001,0,0,0,1,0,0,1,1,0,0,0,1,4
229397,690.8788284518829,.86000001,2017,-.07,3.949999995529652,.89999998,.5,2,2,1,3,1,8.2799997,0,8.2299995,0,0,0,0,0,1,0,1,0,0,0,1,3.8800001
229676,1461.239292035398,.36000001,2017,1.02,3.859999999403954,.80000001,.25,2,2,1,1,1,7.3699999,0,7.5900002,0,0,0,0,0,0,0,1,0,0,0,1,4.8800001
229320,690.8788284518829,.47999999,2017,.4,3.849999994039536,.62,.25,2,2,1,3,2,8.1099997,0,8.0900002,0,0,1,0,0,0,1,0,0,0,0,1,4.25
228981,1550.380344827586,.28,2017,-.15,3.899999998509884,.95999998,.25,2,2,1,2,1,6.6900001,0,6.4000001,0,0,0,1,1,0,1,0,0,0,0,1,3.75
228934,2286.15406779661,.40000001,2017,1.5,3.919999994337559,.50999999,.25,1,2,1,2,1,8.0900002,0,8.0500002,0,0,0,1,1,0,0,1,0,0,0,1,5.4200001
229391,563.2642677824267,.76999998,2017,.11,3.889999993145466,.33000001,.25,2,2,1,1,1,8.1599998,0,8.04,0,0,0,1,0,0,0,0,0,0,0,1,4
229257,911.3722297297297,.51999998,2017,.39,3.859999999403954,.81,.25,2,2,1,2,1,8.1199999,0,7.8299999,0,0,0,1,0,1,0,0,0,0,0,1,4.25
229248,2144.416103896104,.27000001,2017,.02,3.859999999403954,.69999999,.25,2,1,1,1,1,7.6100001,0,6.5100002,0,0,0,0,0,0,1,1,0,0,0,1,3.8800001
229440,563.2642677824267,.66000003,2017,-1.14,3.889999993145466,.51999998,.25,2,2,1,2,1,7.8499999,0,7.8400002,0,0,0,1,1,1,0,0,0,0,0,1,2.75
229711,2144.416103896104,.34,2017,-.19,3.939999997615814,1.02,.25,2,1,1,2,2,8.04,0,7.5700002,0,0,0,1,1,1,0,1,0,0,0,1,3.75
229094,1105.599098360656,.25,2017,.23,3.899999998509884,.80000001,.25,2,1,1,1,1,7.0999999,0,7.3000002,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229022,690.8788284518829,.77999997,2017,.44,3.939999997615814,.80000001,.5,2,2,1,2,1,7.25,0,8.0100002,0,0,1,0,0,0,0,0,0,0,0,1,4.3800001
229375,911.3722297297297,.62,2017,-.19,3.939999997615814,1,.5,2,2,1,1,1,8.3000002,0,8.1800003,0,0,0,0,1,0,1,1,0,0,0,1,3.75
229264,690.8788284518829,.75,2017,.06,3.939999997615814,.74000001,.5,2,2,1,3,1,7.0999999,0,8.2600002,0,0,1,0,0,0,1,0,0,0,0,1,4
229181,2901.455614035088,.22,2017,.44,3.939999997615814,.97000003,.5,2,1,1,1,1,6.9000001,0,7.2600002,0,0,0,0,0,0,0,0,0,0,0,1,4.3800001
229672,911.3722297297297,.54000002,2017,.05,3.949999995529652,.94,.5,2,2,1,2,2,6.8699999,0,6.79,0,0,1,1,1,1,0,0,0,0,0,1,4
229317,994.6990361445784,.34,2017,.03,3.849999994039536,.88999999,.25,2,2,1,1,1,8.1000004,0,8.25,0,0,0,1,0,0,0,1,0,0,0,1,3.8799999
229211,563.2642677824267,.60000002,2017,.06,3.939999997615814,.74000001,.25,2,2,1,1,1,7.8299999,0,7.71,0,0,0,1,0,1,0,1,0,0,0,1,4
229280,911.3722297297297,.38999999,2017,-.1,3.849999994039536,.94999999,.25,2,2,1,2,2,8.21,0,8.1599998,0,0,0,1,1,0,1,1,0,0,0,1,3.75
229767,1105.599098360656,.57999998,2017,.65,3.849999994039536,.83999997,.25,2,2,1,2,1,6.9099998,0,6.8600001,0,0,0,1,1,0,1,1,0,0,0,1,4.5
229747,690.8788284518829,.44999999,2017,.25,3.879999995231628,.94999999,.5,2,2,1,1,1,7.4699998,0,7.5700002,0,0,0,0,0,0,1,1,0,0,0,1,4.1300001
229400,1105.599098360656,.52999997,2017,.1,3.779999993741512,.80000001,.25,2,2,1,1,1,6.9200001,0,6.8800001,0,0,0,1,0,1,0,1,0,0,0,1,3.8799999
229738,690.8788284518829,.69999999,2017,-.08,3.829999998211861,1.03,.25,2,2,1,1,1,7.8400002,0,7.8000002,0,0,0,0,1,0,1,1,0,0,0,1,3.75
229072,690.8788284518829,.60000002,2017,-.15,3.899999998509884,.44,.25,2,2,1,1,1,7.98,0,7.98,0,0,0,0,1,0,0,1,0,0,0,1,3.75
229222,563.2642677824267,.74000001,2017,-.17,3.919999994337559,.81999999,.5,2,2,1,1,1,6.3200002,0,6.8000002,0,0,1,1,1,0,1,0,0,0,0,1,3.75
229414,690.8788284518829,.46000001,2017,-.07,3.949999995529652,1.05,.5,2,1,1,2,1,7.9400001,0,7.6999998,0,0,0,0,1,0,1,1,0,0,0,1,3.8800001
228917,911.3722297297297,.54000002,2017,.06,3.939999997615814,.50999999,.25,2,2,1,1,1,7.9899998,0,8.0600004,0,0,1,1,1,1,0,0,0,0,0,1,4
229378,690.8788284518829,.67000002,2017,.37,3.879999995231628,.73000002,.5,2,2,1,1,1,8.2600002,0,8.1700001,0,0,0,0,0,0,1,0,0,0,0,1,4.25
229198,690.8788284518829,.72000003,2017,.1,3.779999993741512,.79000002,.5,2,1,0,2,1,6.5300002,0,7.1999998,0,0,0,1,0,0,0,0,0,0,0,1,3.8799999
229122,1461.239292035398,.34,2017,.31,3.939999997615814,.91000003,.5,2,1,1,3,2,6.9499998,0,7.27,0,0,0,0,1,0,1,1,0,0,0,1,4.25
229042,1550.380344827586,.25,2017,.11,4.019999995827675,.95999998,.5,2,1,1,1,1,6.8499999,0,5.8699999,0,0,0,1,1,0,0,0,0,0,0,1,4.1300001
229143,690.8788284518829,.77999997,2017,.53,3.849999994039536,.40000001,.25,2,2,0,2,1,6.4899998,0,8.1599998,0,0,1,0,0,0,0,0,0,0,0,1,4.3800001
229628,690.8788284518829,.63999999,2017,.35,3.899999998509884,.79000002,.25,2,2,1,3,1,8.0900002,0,7.9200001,0,0,0,0,0,0,1,0,0,0,0,1,4.25
229459,690.8788284518829,.54000002,2017,.6,3.899999998509884,.80000001,.25,2,2,1,1,1,7.25,0,7.54,0,0,1,1,0,0,0,0,0,0,0,1,4.5
229756,2144.416103896104,.28999999,2017,.39,3.859999999403954,.97000003,.5,2,1,1,3,1,7.4299998,0,7.46,0,0,0,0,0,0,1,1,0,0,0,1,4.25
229506,1105.599098360656,.63,2017,.19,3.939999997615814,.49000001,.25,2,2,1,1,1,6.4699998,0,6.5999999,0,0,1,1,1,0,0,0,0,0,0,1,4.1300001
229801,2286.15406779661,.27000001,2017,.92,3.829999998211861,.97000003,.5,2,2,1,1,1,7.6100001,0,7.4400001,0,0,0,1,0,0,1,0,0,0,0,1,4.75
229598,2144.416103896104,.36000001,2017,-.15,3.899999998509884,.95999998,.25,2,2,0,1,1,6.2600002,0,6.1700001,0,0,0,0,1,0,1,1,0,0,0,1,3.75
229591,994.6990361445784,.55000001,2017,-.17,3.919999994337559,.91000003,.25,2,2,1,2,2,7.5,0,7.6999998,0,0,0,0,1,0,1,0,0,0,0,1,3.75
229436,1105.599098360656,.41,2017,.73,3.899999998509884,.77999997,.25,2,2,0,2,1,7.1399999,0,6.9400001,0,0,1,1,0,0,1,1,0,0,0,1,4.6300001
229607,1461.239292035398,.23999999,2017,.48,3.899999998509884,.92000002,.5,2,1,1,1,1,7.54,0,7.4499998,0,0,0,0,0,0,1,1,0,0,0,1,4.3800001
229573,563.2642677824267,.57999998,2017,-.15,3.899999998509884,.83999997,.5,2,2,1,1,1,5.9299998,0,6.3299999,0,0,1,1,1,0,1,0,0,0,0,1,3.75
229709,2901.455614035088,.31,2017,-.33,3.829999998211861,1.01,.25,2,1,1,2,2,6.6999998,0,7.1999998,0,0,0,1,1,0,0,1,0,0,0,1,3.5
229396,994.6990361445784,.50999999,2017,.21,3.919999994337559,.75,.5,2,2,1,1,1,7.3699999,0,7.46,0,0,0,1,0,1,0,1,0,0,0,1,4.1300001
229273,690.8788284518829,.52999997,2017,-.14,3.889999993145466,.83999997,.5,2,2,1,2,1,6.9699998,0,6.8400002,0,0,0,1,0,1,0,0,0,0,0,1,3.75
229462,2286.15406779661,.36000001,2017,.58,3.919999994337559,.72000003,.25,2,2,1,2,1,7.71,0,7.6399999,0,0,0,1,0,1,0,1,0,0,0,1,4.5
229481,2144.416103896104,.27000001,2017,.23,3.899999998509884,.63,.5,2,2,1,1,1,7.8899999,0,7.5799999,0,0,0,1,0,0,0,0,0,0,0,1,4.1300001
229225,690.8788284518829,.64999998,2017,.33,3.919999994337559,.83999997,.25,2,2,1,1,1,7.1100001,0,6.6799998,0,0,1,0,1,0,0,1,0,0,0,1,4.25
229746,2286.15406779661,.56,2017,.33,3.919999994337559,.60000002,.25,2,2,1,2,1,7.5999999,0,7.9699998,0,0,1,1,0,1,0,1,0,0,0,1,4.25
229010,690.8788284518829,.75,2017,-.31,3.939999997615814,.58999997,.25,2,2,1,2,2,7.6199999,0,7.5100002,0,0,1,0,1,0,0,1,0,0,0,1,3.6300001
229792,1461.239292035398,.41999999,2017,.31,3.939999997615814,.75999999,.5,2,2,1,2,1,7,0,6.9400001,0,0,1,1,0,0,1,1,0,0,0,1,4.25
229631,2144.416103896104,.47999999,2017,1.21,3.919999994337559,.47999999,.5,2,2,1,1,1,6.5799999,0,6.4099998,0,0,1,0,0,0,0,0,0,0,0,1,5.1300001
229446,690.8788284518829,.50999999,2017,.18,3.819999992847443,.80000001,.5,2,2,1,1,1,8,0,7.3899999,0,0,0,0,0,0,1,1,0,0,0,1,4
228922,2901.455614035088,.28,2017,.84,3.909999996423721,.75,.25,2,1,1,2,1,7.77,0,7.5900002,0,0,0,0,0,0,0,1,0,0,0,1,4.75
229037,1461.239292035398,.33000001,2017,-.03,3.909999996423721,.89999998,.25,2,2,1,3,3,7.3699999,0,7.98,0,0,0,0,0,0,1,1,0,0,0,1,3.8800001
228956,690.8788284518829,.77999997,2017,.8100000000000001,3.939999997615814,.52999997,.5,2,2,1,1,2,7.0100002,0,7.04,0,0,1,0,0,0,0,0,0,0,0,1,4.75
229457,690.8788284518829,.54000002,2017,.34,3.909999996423721,.79000002,.25,2,2,1,1,1,7.5599999,0,8.0600004,0,0,1,0,0,0,1,1,0,0,0,1,4.25
229719,1105.599098360656,.38999999,2017,.23,3.899999998509884,.63999999,.25,2,2,0,2,1,7.8400002,0,8.0500002,0,0,1,1,0,0,1,1,0,0,0,1,4.1300001
229789,1105.599098360656,.41999999,2017,.24,3.889999993145466,.89999998,.5,1,2,1,3,1,8.1099997,0,7.9299998,0,0,0,1,0,1,0,1,0,0,0,1,4.1300001
229247,563.2642677824267,.54000002,2017,.1,3.899999998509884,.76999998,.25,2,2,1,1,1,7.98,0,7.73,0,0,1,1,0,1,0,1,0,0,0,1,4
229454,2144.416103896104,.38999999,2017,.83,3.919999994337559,.74000001,.5,2,2,1,2,1,7.6799998,0,7.73,0,0,0,1,0,0,0,1,0,0,0,1,4.75
229663,690.8788284518829,.44,2017,-.44,3.939999997615814,.89999998,.5,2,2,1,2,3,7.7800002,0,7.2399998,0,0,1,0,1,0,0,0,0,0,0,1,3.5
229671,690.8788284518829,.50999999,2017,.19,3.939999997615814,.58999997,0,2,2,1,1,1,7.9099998,0,7.8400002,0,0,1,0,0,0,0,1,0,0,0,1,4.1300001
229376,1461.239292035398,.36000001,2017,.08,3.919999994337559,.77999997,.5,2,1,1,1,1,7.1799998,0,7.1900001,0,0,0,1,0,0,1,1,0,0,0,1,4
229630,911.3722297297297,.57999998,2017,.06,3.939999997615814,1.03,.5,2,2,1,1,1,7.8299999,0,7.5700002,0,0,1,1,1,0,0,0,0,0,0,1,4
229484,563.2642677824267,.70999998,2017,.17,3.829999998211861,.94,.5,2,2,0,1,1,7.0300002,0,6.9200001,1,1,0,1,0,0,1,0,0,0,0,1,4
229196,994.6990361445784,.47999999,2017,-.04,3.919999994337559,.95999998,.5,2,2,1,1,1,7.1300001,0,7.4200001,0,0,0,0,1,0,1,1,0,0,0,1,3.8799999
229583,994.6990361445784,.50999999,2017,.8100000000000001,3.939999997615814,.80000001,.5,2,2,1,1,1,6.4400001,0,6.9499998,0,0,1,0,0,0,1,1,0,0,0,1,4.75
229434,2144.416103896104,.31,2017,.1,3.779999993741512,.85000002,.5,2,1,1,1,1,7.3499999,0,7.5,0,0,0,1,0,0,1,1,0,0,0,1,3.8799999
229291,690.8788284518829,.54000002,2017,.22,3.909999996423721,.63999999,.25,2,2,1,1,1,8.3000002,0,7.8400002,0,0,0,1,0,1,0,1,0,0,0,1,4.1300001
229589,911.3722297297297,.41,2017,-.15,3.779999993741512,.77999997,0,2,1,1,2,1,6.9499998,0,7.0999999,0,0,0,1,0,1,0,0,0,0,0,1,3.6299999
229715,690.8788284518829,.69,2017,.5600000000000001,3.819999992847443,.80000001,.25,2,2,1,2,1,6.8499999,0,6.6500001,0,0,1,0,0,0,0,1,0,0,0,1,4.3800001
229488,2286.15406779661,.47999999,2017,.67,3.829999998211861,.79000002,.5,2,2,1,2,1,6.6399999,0,6.7199998,0,0,1,1,0,1,0,1,0,0,0,1,4.5
228898,690.8788284518829,.74000001,2017,1.1,3.779999993741512,.79000002,.25,2,2,1,1,1,6.5900002,0,6.6799998,0,0,1,1,0,0,1,0,0,0,0,1,4.8800001
228944,2144.416103896104,.28999999,2017,.08,3.919999994337559,.88,.5,2,2,1,2,2,8.0100002,0,7.8400002,0,0,0,0,0,1,0,1,0,0,0,1,4
229659,2901.455614035088,.30000001,2017,-.06,3.939999997615814,1.02,.5,2,1,1,2,1,7.4899998,0,6.48,0,0,0,1,1,1,0,1,0,0,0,1,3.8800001
229599,1550.380344827586,.31999999,2017,-.57,3.819999992847443,1,.5,2,2,1,1,1,7.3800001,0,7.1399999,0,0,0,1,1,0,1,0,0,0,0,1,3.25
229362,994.6990361445784,.47,2017,.03,3.849999994039536,.77999997,.5,2,2,1,2,2,7.04,0,7.3600001,0,0,1,0,0,0,1,0,0,0,0,1,3.8799999
229470,2144.416103896104,.27000001,2017,.21,3.919999994337559,.95999998,.25,2,1,1,3,2,7.23,0,7.0100002,0,0,0,0,1,0,1,1,0,0,0,1,4.1300001
228971,563.2642677824267,.28999999,2017,-.02,3.899999998509884,.93000001,.25,2,1,1,1,1,7.5900002,0,7.52,0,0,0,1,0,0,1,1,0,0,0,1,3.8800001
228947,690.8788284518829,.69,2017,.22,3.779999993741512,.44,.5,2,2,1,3,1,8.1300001,0,8.0500002,0,0,1,0,0,0,1,1,0,0,0,1,4
229574,563.2642677824267,.70999998,2017,.23,3.899999998509884,.80000001,.5,2,2,0,1,1,8.1700001,0,8.1899996,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229081,911.3722297297297,.54000002,2017,-.02,3.899999998509884,.58999997,.5,2,2,0,1,2,7.6500001,0,7.2800002,0,0,1,1,0,1,0,0,0,0,0,1,3.8800001
229595,2901.455614035088,.27000001,2017,.02,3.859999999403954,1.02,.5,2,1,1,1,1,7.0799999,0,7.7600002,0,0,0,1,1,1,0,1,0,0,0,1,3.8800001
229048,2144.416103896104,.27000001,2017,-.15,4.029999986290932,.95999998,.25,2,1,1,2,2,7.0799999,0,7.1100001,0,0,0,0,1,0,0,0,0,0,0,1,3.8799999
229429,994.6990361445784,.52999997,2017,.31,3.939999997615814,.80000001,.5,2,2,0,1,1,6.6700001,0,7.4000001,1,1,1,1,0,0,1,0,0,0,0,1,4.25
229135,994.6990361445784,.72000003,2017,.55,3.949999995529652,.85000002,.5,2,2,0,2,1,5.96,0,6.29,1,1,1,0,1,0,1,1,0,0,0,1,4.5
229251,1105.599098360656,.54000002,2017,1.35,3.899999998509884,.75,.25,2,2,1,2,1,7.1700001,0,7.0999999,0,0,1,1,0,0,0,1,0,0,0,1,5.25
229538,563.2642677824267,.41999999,2017,.22,3.909999996423721,1,.5,2,2,1,1,1,7.8600001,0,7.7199998,0,0,0,1,1,0,1,1,0,0,0,1,4.1300001
229818,994.6990361445784,.44999999,2017,.65,3.849999994039536,.80000001,.5,2,2,1,1,1,8.0299997,0,7.8299999,0,0,0,1,0,0,0,1,0,0,0,1,4.5
229439,2901.455614035088,.28,2017,1.23,3.899999998509884,.95999998,.5,2,1,1,1,1,7.1799998,0,7.0900002,0,0,0,0,0,0,1,1,0,0,0,1,5.1300001
228887,690.8788284518829,.58999997,2017,-.65,3.899999998509884,.72000003,.25,2,2,1,2,1,7.8899999,0,7.5999999,0,0,1,1,1,1,0,0,0,0,0,1,3.25
228951,2286.15406779661,.69999999,2017,.68,3.819999992847443,1,.5,2,2,1,1,1,6.3499999,0,5.1799998,0,0,1,1,1,0,1,0,0,0,0,1,4.5
229581,690.8788284518829,.64999998,2017,.3,3.829999998211861,.70999998,.5,2,2,1,1,1,6.4899998,0,8.1199999,0,0,1,1,0,0,1,1,0,0,0,1,4.1300001
229108,690.8788284518829,.49000001,2017,.06,3.939999997615814,.94,.25,2,2,1,2,1,7.6799998,0,7.0300002,0,0,0,0,0,0,0,1,0,0,0,1,4
229331,911.3722297297297,.34,2017,.31,3.939999997615814,.75999999,.25,2,2,1,1,1,7.8299999,0,7.6599998,0,0,1,1,0,0,1,1,0,0,0,1,4.25
229423,1461.239292035398,.40000001,2017,1.1,3.899999998509884,.69999999,.25,2,2,0,1,1,7.5,0,7.8600001,1,1,1,1,0,0,0,1,0,0,0,1,5
229460,1105.599098360656,.41,2017,.58,3.919999994337559,.82999998,.5,2,2,1,2,2,6.7800002,0,6.3699999,0,0,1,1,1,0,1,0,0,0,0,1,4.5
229740,563.2642677824267,.63,2017,.23,3.899999998509884,.2,.25,2,2,1,1,1,8.0900002,0,7.8499999,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229174,994.6990361445784,.43000001,2017,-1.5,3.899999998509884,1.03,.5,2,2,1,1,1,6.6700001,0,6.6700001,0,0,1,0,1,0,1,1,0,0,0,1,2.4000001
229637,911.3722297297297,.70999998,2017,.98,3.899999998509884,.95999998,.5,2,2,1,3,1,6.8099999,0,6.5,0,0,0,1,1,0,1,1,0,0,0,1,4.8800001
229090,994.6990361445784,.50999999,2017,-1.1,3.849999994039536,.85000002,.5,2,2,1,2,1,7.6399999,0,7.5900002,0,0,1,1,1,1,0,1,0,0,0,1,2.75
229380,2144.416103896104,.47,2017,.9399999999999999,3.939999997615814,.94999999,.5,2,2,0,2,1,6.46,0,6.52,0,0,0,0,0,1,0,1,0,0,0,1,4.8800001
229156,994.6990361445784,.44,2017,-.13,3.879999995231628,1.02,.5,2,2,1,2,1,7.2399998,0,7.27,0,0,0,1,1,0,1,0,0,0,0,1,3.75
229216,994.6990361445784,.47,2017,.46,3.919999994337559,.69999999,.5,2,2,0,1,1,7.25,0,7.29,0,0,1,0,0,0,0,1,0,0,0,1,4.3800001
229195,563.2642677824267,.66000003,2017,.06,3.939999997615814,.66000003,.25,2,2,1,1,2,8.0799999,0,7.54,0,0,0,1,0,0,1,1,0,0,0,1,4
229064,1550.380344827586,.51999998,2017,.18,3.819999992847443,.97000003,.5,2,2,1,2,1,6.6399999,0,6.4899998,0,0,0,1,1,1,0,0,0,0,0,1,4
229755,994.6990361445784,.66000003,2017,1.34,3.909999996423721,.89999998,.25,2,2,1,1,1,6.1199999,0,6.2600002,0,0,0,0,0,0,0,0,0,0,0,1,5.25
229803,911.3722297297297,.58999997,2017,-.15,3.899999998509884,1.01,.25,2,1,1,2,2,7.0599999,0,6.7600002,0,0,0,1,1,0,1,0,0,0,0,1,3.75
229354,994.6990361445784,.52999997,2017,0,3.879999995231628,.79000002,.5,2,2,1,1,1,7.77,0,7.5300002,0,0,1,0,0,0,1,1,0,0,0,1,3.8800001
229443,690.8788284518829,.60000002,2017,.28,3.849999994039536,.80000001,.5,2,2,1,1,1,8.0699997,0,8.0200005,0,0,1,0,0,0,0,1,0,0,0,1,4.1300001
228906,690.8788284518829,.63,2017,.05,3.829999998211861,.80000001,.25,2,2,1,2,1,8.1700001,0,7.9200001,0,0,0,0,0,0,1,1,0,0,0,1,3.8800001
229014,1550.380344827586,.41,2017,.06,3.939999997615814,.98000002,.5,1,1,1,1,1,7.4299998,0,7.4899998,0,0,0,1,1,1,0,1,0,0,0,1,4
229290,1105.599098360656,.34,2017,-.54,3.919999994337559,.91000003,.25,2,2,1,2,2,7.7800002,0,7.3600001,0,0,0,1,1,1,0,0,0,0,0,1,3.3799999
229103,563.2642677824267,.75,2017,.47,3.779999993741512,.44,.25,2,2,1,2,2,8.1499996,0,8.21,0,0,1,1,0,0,0,1,0,0,0,1,4.25
229401,2144.416103896104,.31,2017,.84,3.909999996423721,.91000003,.25,2,2,0,1,1,7.5700002,0,7.1500001,1,1,0,1,0,0,1,1,0,0,0,1,4.75
229612,994.6990361445784,.47,2017,-.19,3.939999997615814,.88,.25,2,2,0,2,1,7.0100002,0,7.6100001,0,0,0,1,0,1,0,1,0,0,0,1,3.75
229159,563.2642677824267,.86000001,2017,-.35,3.849999994039536,.82999998,.5,2,2,1,1,1,7.71,0,7.6900001,0,0,1,1,0,0,1,1,0,0,0,1,3.5
229203,690.8788284518829,.62,2017,.43,3.819999992847443,.80000001,.5,2,2,1,2,2,7.4000001,0,7.2800002,0,0,0,0,0,0,1,1,0,0,0,1,4.25
229433,911.3722297297297,.58999997,2017,-.23,3.859999999403954,.93000001,.5,2,2,1,3,2,7.3699999,0,7.3400002,0,0,0,1,0,0,1,1,0,0,0,1,3.6300001
228939,1550.380344827586,.34999999,2017,.09,3.909999996423721,1.01,.25,2,1,1,2,1,6.1700001,0,6.3800001,0,0,0,0,1,0,1,0,0,0,0,1,4
229621,563.2642677824267,.69,2017,-.17,3.919999994337559,.43000001,.25,2,2,1,3,1,8.2700005,0,8.1499996,0,0,1,1,1,0,1,1,0,0,0,1,3.75
229182,1105.599098360656,.34,2017,.2,3.929999999701977,.93000001,.5,2,2,1,1,1,7.98,0,7.6700001,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229029,1105.599098360656,.38999999,2017,-.32,3.949999995529652,.64999998,.5,2,2,1,3,3,7.73,0,7.8200002,0,0,1,0,1,1,0,1,0,0,0,1,3.6300001
229691,563.2642677824267,.57999998,2017,-1.27,3.899999998509884,.62,.25,2,2,1,2,1,8.25,0,8.25,0,0,1,1,1,1,0,1,0,0,0,1,2.6300001
228986,563.2642677824267,.76999998,2017,.68,3.819999992847443,.79000002,.25,2,2,1,2,1,7.8299999,0,7.8099999,0,0,0,1,0,0,1,0,0,0,0,1,4.5
229447,1461.239292035398,.41,2017,.6,3.899999998509884,.86000001,.25,2,2,1,1,1,7.23,0,7.1799998,0,0,0,1,0,0,1,1,0,0,0,1,4.5
228993,911.3722297297297,.34999999,2017,.23,3.899999998509884,.94999999,.25,2,2,1,1,1,8.0600004,0,7.6300001,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229160,690.8788284518829,.60000002,2017,.22,3.909999996423721,.81999999,.25,1,2,1,3,1,7.5799999,0,7.3699999,0,0,0,1,0,0,1,1,0,0,0,1,4.1300001
229813,1550.380344827586,.41,2017,.35,3.899999998509884,.80000001,.25,2,2,1,2,1,7.23,0,7.1599998,0,0,0,0,0,0,1,1,0,0,0,1,4.25
228964,690.8788284518829,.70999998,2017,.35,3.899999998509884,.56,.5,2,2,1,1,1,8.1599998,0,8.1099997,0,0,1,0,0,0,1,0,0,0,0,1,4.25
229648,1550.380344827586,.25999999,2017,.1,3.899999998509884,.89999998,.5,2,1,0,1,1,6.8200002,0,6.6599998,0,0,0,1,0,0,1,1,0,0,0,1,4
229602,690.8788284518829,.69,2017,-.15,3.899999998509884,.93000001,.5,2,2,1,3,1,7,0,7.46,0,0,1,1,1,1,0,1,0,0,0,1,3.75
229210,2144.416103896104,.38999999,2017,1.43,3.819999992847443,.54000002,.25,2,1,1,2,3,7.3499999,0,7.3499999,0,0,0,1,0,1,0,0,0,0,0,1,5.25
229758,2144.416103896104,.28999999,2017,.5600000000000001,3.939999997615814,.97000003,.5,2,1,1,1,1,6.98,0,6.0300002,0,0,0,1,1,0,1,1,0,0,0,1,4.5
229790,911.3722297297297,.31999999,2017,.33,3.919999994337559,.80000001,.25,2,2,1,2,1,7.9200001,0,7.9200001,0,0,1,1,0,0,1,1,0,0,0,1,4.25
229685,1461.239292035398,.46000001,2017,-.17,3.919999994337559,.97000003,.5,2,2,1,1,1,5.96,0,6.3299999,0,0,0,0,1,0,1,1,0,0,0,1,3.75
229364,1105.599098360656,.47999999,2017,.37,3.879999995231628,.86000001,.5,2,2,1,1,1,6.96,0,6.9099998,0,0,1,1,1,0,1,0,0,0,0,1,4.25
229202,2144.416103896104,.31999999,2017,.5,3.879999995231628,.97000003,.5,2,1,1,2,1,7.79,0,6.5999999,0,0,0,1,1,0,1,1,0,0,0,1,4.3800001
